60810000;2;01/12/1983;;1;1;"39,3694";"25,3033";"31,4737";2;19;1;1;1;;0;"35,7861";"39,3694";"38,1609";"35,7861";"32,3313";"31,7682";"37,5619";"31,7682";"31,7682";"35,2013";"32,8981";"36,3745";"33,4684";"31,7682";"31,7682";"30,1012";"28,4676";"27,3975";"25,3033";"26,3427";"25,3033";"29,0084";"27,9307";"29,5529";"30,6531";"37,0";"33,3057";"27,5091";"25,3195";"29,2001";"27,5091";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/11/1983;;1;1;"34,0425";"17,5651";"23,0815";11;7;1;1;1;;0;"20,344";"18,9356";"18,0177";"19,4009";"20,344";"18,4745";"17,5651";"19,4009";"21,3036";"18,9356";"34,0425";"26,3427";"29,0084";"28,4676";"29,0084";"19,8704";"18,4745";"17,5651";"20,344";"23,2716";"26,3427";"25,8211";"23,7736";"20,8218";"20,344";"23,2716";"25,3033";"26,3427";"30,6531";"30,6531";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60810000;2;01/10/1983;;1;1;"31,2088";"17,1168";"21,5038";18;1;1;1;1;;0;"17,1168";"18,4745";"20,344";"20,344";"19,4009";"22,2795";"24,7895";"22,7736";"19,8704";"18,0177";"19,4009";"21,7896";"24,2796";"23,7736";"23,2716";"19,8704";"18,0177";"31,2088";"27,3975";"28,4676";"24,7895";"26,3427";"25,3033";"20,8218";"19,4009";"18,9356";"18,0177";"17,5651";"17,1168";"17,5651";"19,8704";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/09/1983;;1;1;"29,5529";"16,2331";"19,7187";8;29;1;1;1;;0;"18,4745";"18,4745";"18,9356";"18,9356";"18,9356";"18,4745";"19,4009";"29,5529";"26,8682";"22,2795";"20,8218";"20,344";"19,8704";"19,4009";"18,9356";"19,4009";"20,344";"19,8704";"21,3036";"24,2796";"19,8704";"18,4745";"18,0177";"18,0177";"17,5651";"17,5651";"17,5651";"17,1168";"16,2331";"16,2331";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60810000;2;01/08/1983;;1;1;"22,7736";"18,0177";"20,6695";1;31;1;1;1;;0;"22,7736";"22,7736";"22,7736";"22,7736";"22,2795";"22,2795";"22,2795";"21,7896";"21,7896";"21,7896";"21,7896";"21,3036";"20,8218";"20,8218";"20,8218";"20,344";"20,344";"20,344";"19,8704";"19,8704";"19,8704";"19,8704";"19,8704";"19,8704";"19,4009";"19,4009";"18,9356";"18,9356";"18,4745";"18,4745";"18,0177";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/07/1983;;1;1;"38,7634";"22,7736";"25,4568";20;30;1;1;1;;0;"26,3427";"25,8211";"25,8211";"25,8211";"25,3033";"25,3033";"24,7895";"24,7895";"24,7895";"24,2796";"24,2796";"24,2796";"23,7736";"23,7736";"23,7736";"23,7736";"23,7736";"23,7736";"27,3975";"38,7634";"35,2013";"29,0084";"25,8211";"24,7895";"24,2796";"23,7736";"23,7736";"23,2716";"23,2716";"22,7736";"22,7736";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/06/1983;;1;1;"37,5619";"26,3427";"29,3927";1;28;1;1;1;;0;"37,5619";"34,6201";"32,8981";"32,3313";"31,7682";"31,2088";"31,2088";"30,6531";"30,1012";"30,1012";"30,1012";"29,5529";"29,0084";"29,0084";"29,0084";"29,0084";"29,0084";"29,0084";"28,4676";"27,9307";"27,9307";"27,3975";"27,3975";"26,8682";"26,8682";"26,8682";"26,8682";"26,3427";"26,3427";"26,3427";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60810000;2;01/05/1983;;1;1;"36,9664";"31,7682";"33,9807";23;20;1;1;1;;0;"36,3745";"35,7861";"35,7861";"35,7861";"34,6201";"34,6201";"34,6201";"34,6201";"34,0425";"33,4684";"33,4684";"33,4684";"33,4684";"32,8981";"32,8981";"32,3313";"32,3313";"32,3313";"32,3313";"31,7682";"32,3313";"31,7682";"36,9664";"35,7861";"36,3745";"35,2013";"34,0425";"32,8981";"32,3313";"32,8981";"35,7861";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/04/1983;;1;1;"55,6175";"36,9664";"42,7215";8;30;1;1;1;;0;"44,9784";"43,7081";"41,8281";"41,2082";"40,5918";"41,8281";"41,8281";"55,6175";"50,1933";"48,2129";"44,9784";"45,6186";"42,4513";"40,5918";"45,6186";"50,86";"43,7081";"41,8281";"38,7634";"38,1609";"38,1609";"39,3694";"37,5619";"37,5619";"41,8281";"48,8697";"41,8281";"38,7634";"38,1609";"36,9664";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60810000;2;01/03/1983;;1;1;"67,0724";"42,4513";"50,4091";21;12;1;1;1;;0;"44,3416";"52,8796";"58,4064";"52,8796";"47,5593";"53,5592";"56,31";"57,7044";"53,5592";"46,2622";"43,078";"42,4513";"42,4513";"44,3416";"45,6186";"44,9784";"46,9091";"43,7081";"46,2622";"53,5592";"67,0724";"61,9631";"56,31";"52,2031";"47,5593";"54,2421";"54,2421";"50,86";"49,5299";"46,2622";"45,6186";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/02/1983;;1;1;"86,5369";"41,2082";"54,6349";1;26;1;1;1;;0;"86,5369";"86,5369";"77,7342";"74,6286";"71,5703";"67,8145";"64,1344";"61,2455";"57,7044";"55,6175";"52,8796";"50,1933";"48,8697";"47,5593";"46,9091";"46,2622";"46,2622";"45,6186";"45,6186";"45,6186";"44,9784";"44,3416";"43,7081";"42,4513";"41,8281";"41,2082";"43,078";"48,8697";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
60810000;2;01/01/1983;;1;1;"139,3633";"38,7634";"77,3328";31;15;1;1;1;;0;"44,9784";"48,8697";"39,3694";"41,2082";"47,5593";"51,5299";"47,5593";"63,4076";"46,9091";"42,4513";"44,9784";"39,9789";"41,2082";"39,9789";"38,7634";"60,5311";"54,9282";"51,5299";"98,0856";"104,5489";"114,0747";"110,2233";"105,486";"121,9399";"126,9649";"123,9399";"125,9532";"120,945";"127,9799";"132,0731";"139,3633";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/12/1982;;1;1;"48,2129";"18,4745";"28,3401";29;2;1;1;1;;0;"20,344";"18,4745";"18,4745";"25,3033";"22,7736";"19,8704";"19,8704";"23,7736";"27,9307";"24,7895";"29,5529";"23,7736";"19,4009";"21,3036";"21,3036";"22,7736";"30,6531";"34,6201";"29,0084";"24,7895";"24,7895";"32,3313";"30,6531";"28,4676";"39,9789";"31,2088";"28,4676";"41,8281";"48,2129";"47,5593";"46,2622";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/11/1982;;1;1;"38,1609";"14,1011";"20,4898";25;5;1;1;1;;0;"17,5651";"15,367";"16,2331";"14,5186";"14,1011";"17,1168";"18,9356";"16,2331";"15,367";"15,7979";"18,0177";"26,8682";"18,4745";"20,344";"22,7736";"22,7736";"22,2795";"18,9356";"20,8218";"21,7896";"19,4009";"22,2795";"23,2716";"23,7736";"38,1609";"24,7895";"20,8218";"24,7895";"21,3036";"21,7896";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60810000;2;01/10/1982;;1;1;"29,5529";"13,2798";"18,3293";19;1;1;1;1;;0;"13,2798";"13,2798";"19,4009";"26,3427";"25,3033";"20,8218";"17,5651";"20,344";"21,7896";"18,4745";"17,5651";"16,2331";"14,5186";"17,5651";"15,7979";"14,9405";"14,5186";"15,367";"29,5529";"19,8704";"16,6728";"21,3036";"17,1168";"15,367";"15,367";"17,5651";"16,2331";"15,367";"15,7979";"18,0177";"26,8682";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/09/1982;;1;1;"17,1168";"13,2798";"15,0669";1;13;1;1;1;;0;"17,1168";"16,6728";"15,7979";"15,367";"15,367";"14,9405";"14,9405";"14,5186";"14,1011";"13,6882";"13,6882";"13,6882";"13,2798";"14,9405";"16,2331";"15,7979";"14,5186";"14,1011";"15,7979";"15,367";"14,9405";"14,9405";"16,6728";"16,2331";"16,6728";"15,7979";"14,5186";"14,5186";"14,1011";"13,6882";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60810000;2;01/08/1982;;1;1;"24,2796";"16,2331";"18,0184";5;22;1;1;1;;0;"18,4745";"18,4745";"18,0177";"18,4745";"24,2796";"24,2796";"24,2796";"18,4745";"18,4745";"18,0177";"18,4745";"18,4745";"18,0177";"17,5651";"17,5651";"17,1168";"17,1168";"16,6728";"16,6728";"16,6728";"16,6728";"16,2331";"16,2331";"16,2331";"16,6728";"17,1168";"17,1168";"16,6728";"16,2331";"17,1168";"16,6728";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/07/1982;;1;1;"22,7736";"18,4745";"20,2339";1;26;1;1;1;;0;"22,7736";"22,2795";"21,7896";"21,3036";"21,3036";"20,8218";"20,8218";"20,8218";"20,8218";"20,8218";"20,344";"20,344";"20,344";"20,8218";"20,8218";"20,344";"20,344";"19,8704";"21,3036";"20,8218";"20,344";"19,8704";"19,4009";"18,9356";"18,9356";"18,4745";"18,4745";"18,4745";"18,4745";"18,4745";"18,4745";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/06/1982;;1;1;"31,7682";"22,2795";"24,8062";6;29;1;1;1;;0;"27,9307";"27,3975";"26,3427";"25,8211";"29,0084";"31,7682";"27,9307";"26,3427";"25,8211";"25,3033";"24,7895";"24,7895";"24,7895";"24,2796";"23,7736";"23,7736";"23,7736";"23,7736";"23,2716";"23,2716";"23,2716";"23,2716";"22,7736";"23,7736";"23,2716";"23,2716";"22,7736";"22,7736";"22,2795";"22,7736";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60810000;2;01/05/1982;;1;1;"54,2421";"22,7736";"28,904";26;11;1;1;1;;0;"32,8981";"31,7682";"29,5529";"27,3975";"25,8211";"23,2716";"23,2716";"23,2716";"23,2716";"23,2716";"22,7736";"22,7736";"22,7736";"23,2716";"23,7736";"23,7736";"23,7736";"25,8211";"26,8682";"30,1012";"35,2013";"30,6531";"29,5529";"28,4676";"41,8281";"54,2421";"44,9784";"32,8981";"31,7682";"28,4676";"28,4676";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/04/1982;;1;1;"44,9784";"29,0084";"33,2497";1;27;1;1;1;;0;"44,9784";"38,1609";"35,7861";"33,4684";"32,8981";"32,3313";"32,3313";"31,2088";"30,6531";"33,4684";"36,3745";"33,4684";"30,6531";"38,1609";"40,5918";"36,9664";"33,4684";"31,2088";"34,0425";"33,4684";"31,2088";"30,1012";"30,1012";"30,1012";"30,1012";"29,5529";"29,0084";"31,2088";"31,2088";"31,2088";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60810000;2;01/03/1982;;1;1;"54,2421";"33,4684";"42,9994";5;1;1;1;1;;0;"33,4684";"35,2013";"44,3416";"53,5592";"54,2421";"50,86";"53,5592";"42,4513";"39,3694";"37,5619";"44,9784";"41,8281";"38,1609";"46,9091";"44,9784";"39,3694";"35,2013";"34,0425";"35,2013";"46,9091";"43,7081";"47,5593";"38,1609";"52,2031";"52,2031";"48,2129";"40,5918";"36,9664";"38,7634";"40,5918";"41,8281";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/02/1982;;1;1;"77,7342";"28,4676";"38,1686";1;21;1;1;1;;0;"77,7342";"61,9631";"53,5592";"42,4513";"39,3694";"39,9789";"42,4513";"48,2129";"52,2031";"37,5619";"34,0425";"33,4684";"33,4684";"32,3313";"31,2088";"31,2088";"30,6531";"30,1012";"29,0084";"29,0084";"28,4676";"29,0084";"29,0084";"30,6531";"30,6531";"34,6201";"37,5619";"38,7634";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
60810000;2;01/01/1982;;1;1;"87,4041";"20,344";"37,3581";31;2;1;1;1;;0;"21,7896";"20,344";"36,3745";"35,7861";"31,7682";"21,7896";"24,7895";"29,0084";"23,7736";"29,5529";"30,6531";"29,0084";"27,9307";"27,9307";"23,2716";"22,2795";"21,3036";"21,7896";"37,5619";"36,9664";"61,9631";"51,5299";"42,4513";"39,9789";"36,9664";"35,7861";"46,2622";"62,6838";"72,3304";"67,0724";"87,4041";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/12/1981;;1;1;"35,7861";"18,0177";"24,587";18;23;1;1;1;;0;"22,7736";"24,7895";"29,5529";"26,8682";"18,9356";"19,8704";"22,2795";"22,7736";"29,5529";"35,2013";"29,0084";"24,2796";"21,7896";"20,8218";"20,8218";"22,2795";"31,2088";"35,7861";"31,2088";"23,7736";"21,3036";"19,8704";"18,0177";"30,6531";"27,9307";"22,2795";"20,8218";"20,344";"21,7896";"20,8218";"24,7895";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/11/1981;;1;1;"39,3694";"7,7302";"17,8624";21;4;1;1;1;;0;"11,6929";"13,6882";"8,405";"7,7302";"11,3079";"10,9278";"11,3079";"12,8761";"28,4676";"23,7736";"20,8218";"20,8218";"18,0177";"17,5651";"16,6728";"18,0177";"14,1011";"11,3079";"10,1821";"31,7682";"39,3694";"34,0425";"19,4009";"16,2331";"16,6728";"24,2796";"23,2716";"14,9405";"13,6882";"14,5186";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60810000;2;01/10/1981;;1;1;"11,3079";"3,6299";"5,5173";28;3;2;2;2;;0;"4,1445";"3,884";"3,6299";"4,4112";"5,2476";"4,4112";"4,4112";"6,4444";"5,5382";"5,2476";"4,684";"4,684";"5,5382";"6,1367";"6,1367";"5,5382";"7,0765";"6,1367";"5,2476";"4,684";"4,684";"4,684";"4,1445";"4,1445";"3,884";"3,6299";"8,065";"11,3079";"9,1007";"7,4006";"6,7577";1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/09/1981;;1;1;"4,9628";"3,3822";"4,2532";1;26;1;1;1;;0;"4,9628";"4,9628";"4,9628";"4,9628";"4,9628";"4,9628";"4,684";"4,684";"4,684";"4,4112";"4,4112";"4,4112";"4,4112";"4,1445";"4,1445";"4,1445";"4,1445";"4,4112";"4,4112";"4,1445";"4,1445";"3,884";"3,884";"3,6299";"3,6299";"3,3822";"3,3822";"3,3822";"3,6299";"3,6299";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60810000;2;01/08/1981;;1;1;"7,0765";"5,2476";"6,1867";1;29;1;1;1;;0;"7,0765";"7,0765";"7,0765";"7,0765";"7,0765";"6,7577";"6,7577";"6,7577";"6,7577";"6,4444";"6,4444";"6,4444";"6,4444";"6,4444";"6,1367";"6,1367";"6,1367";"6,1367";"5,8346";"5,8346";"5,8346";"5,8346";"5,8346";"5,5382";"5,5382";"5,5382";"5,5382";"5,5382";"5,2476";"5,2476";"5,2476";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/07/1981;;1;1;"9,4561";"7,4006";"8,2259";1;27;1;1;1;;0;"9,4561";"9,1007";"9,1007";"9,1007";"9,1007";"9,1007";"8,7503";"8,7503";"8,7503";"8,405";"8,405";"8,405";"8,405";"8,065";"8,065";"8,065";"8,065";"8,065";"8,065";"8,065";"8,065";"7,7302";"7,7302";"7,7302";"7,7302";"7,7302";"7,4006";"7,4006";"7,4006";"7,4006";"7,4006";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/06/1981;;1;1;"17,5651";"9,4561";"11,483";7;30;1;1;1;;0;"11,3079";"11,3079";"10,9278";"10,9278";"10,9278";"11,3079";"17,5651";"17,1168";"13,6882";"12,0826";"11,6929";"11,3079";"10,9278";"10,9278";"10,9278";"10,9278";"12,477";"12,8761";"12,0826";"11,3079";"11,3079";"10,9278";"10,5525";"10,1821";"10,1821";"9,8166";"9,8166";"9,8166";"9,8166";"9,4561";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60810000;2;01/05/1981;;1;1;"14,9405";"11,6929";"12,6319";1;21;1;1;1;;0;"14,9405";"14,5186";"14,5186";"14,5186";"14,1011";"13,6882";"13,2798";"13,2798";"12,8761";"12,8761";"12,8761";"12,477";"12,477";"12,477";"12,0826";"12,0826";"12,0826";"12,0826";"12,0826";"12,0826";"11,6929";"11,6929";"11,6929";"11,6929";"11,6929";"12,477";"12,477";"11,6929";"11,6929";"11,6929";"11,6929";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/04/1981;;1;1;"18,9356";"14,5186";"16,4582";1;23;1;1;1;;0;"18,9356";"18,0177";"17,5651";"18,4745";"18,4745";"18,0177";"17,1168";"16,2331";"16,2331";"16,2331";"15,7979";"15,7979";"15,7979";"15,367";"16,6728";"18,4745";"17,5651";"16,6728";"15,7979";"15,367";"14,9405";"14,9405";"14,5186";"18,4745";"17,1168";"15,367";"14,5186";"14,5186";"14,9405";"15,7979";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60810000;2;01/03/1981;;1;1;"30,1012";"12,477";"20,9219";21;1;1;1;1;;0;"12,477";"12,477";"12,8761";"12,477";"25,8211";"28,4676";"18,4745";"17,1168";"20,344";"19,8704";"18,0177";"15,367";"14,5186";"14,5186";"14,9405";"16,6728";"20,344";"18,4745";"20,8218";"24,7895";"30,1012";"27,9307";"30,1012";"30,1012";"22,2795";"27,9307";"29,5529";"25,8211";"23,2716";"22,2795";"20,344";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/02/1981;;1;1;"24,2796";"12,8761";"16,119";12;27;1;1;1;;0;"17,5651";"18,4745";"17,1168";"15,7979";"15,7979";"14,9405";"14,9405";"14,5186";"14,1011";"23,2716";"23,7736";"24,2796";"19,4009";"18,4745";"17,1168";"15,7979";"14,9405";"14,1011";"14,1011";"13,6882";"13,2798";"14,5186";"14,5186";"13,6882";"13,6882";"13,6882";"12,8761";"12,8761";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
60810000;2;01/01/1981;;1;1;"31,2088";"12,477";"19,602";16;1;1;1;1;;0;"12,477";"19,8704";"23,7736";"23,7736";"21,7896";"18,9356";"14,1011";"12,8761";"12,8761";"13,6882";"22,7736";"19,8704";"18,9356";"18,9356";"24,2796";"31,2088";"21,7896";"17,5651";"15,7979";"16,2331";"18,0177";"22,2795";"20,8218";"24,7895";"25,3033";"22,2795";"22,7736";"18,9356";"17,5651";"16,6728";"16,6728";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/12/1980;;1;1;"22,2795";"9,4561";"14,9272";10;1;1;1;1;;0;"9,4561";"19,4009";"18,9356";"14,9405";"14,1011";"14,1011";"12,0826";"11,6929";"14,1011";"22,2795";"17,1168";"20,344";"16,6728";"15,7979";"17,5651";"13,6882";"12,477";"12,0826";"12,0826";"14,5186";"14,1011";"13,2798";"14,5186";"13,6882";"15,7979";"16,2331";"18,4745";"14,9405";"14,1011";"12,477";"11,6929";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/11/1980;;1;1;"25,8211";"7,4006";"11,2861";12;2;1;1;1;;0;"8,065";"7,4006";"8,7503";"8,405";"8,7503";"10,1821";"10,5525";"15,367";"14,5186";"11,6929";"18,9356";"25,8211";"15,367";"11,3079";"9,1007";"8,405";"7,7302";"14,1011";"11,6929";"11,3079";"10,5525";"9,8166";"11,3079";"12,8761";"11,6929";"10,5525";"9,4561";"8,405";"8,065";"8,405";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60810000;2;01/10/1980;;1;1;"19,8704";"6,7577";"8,9685";13;28;1;1;1;;0;"9,8166";"8,7503";"8,405";"8,065";"7,7302";"7,7302";"7,7302";"7,7302";"8,405";"8,405";"10,9278";"18,0177";"19,8704";"12,0826";"9,8166";"9,1007";"8,405";"8,405";"7,7302";"7,0765";"7,0765";"7,0765";"7,4006";"7,4006";"9,1007";"8,065";"7,4006";"6,7577";"7,0765";"8,065";"8,405";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/09/1980;;1;1;"12,477";"8,7503";"10,1426";29;27;1;1;1;;0;"10,9278";"10,5525";"10,5525";"10,1821";"10,1821";"10,1821";"9,8166";"9,8166";"9,8166";"9,8166";"9,8166";"9,8166";"9,4561";"9,4561";"9,8166";"10,5525";"10,9278";"10,5525";"10,1821";"10,1821";"9,8166";"10,5525";"10,1821";"9,4561";"9,1007";"9,1007";"8,7503";"11,3079";"12,477";"10,9278";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60810000;2;01/08/1980;;1;1;"13,2798";"10,9278";"11,6731";27;21;1;1;1;;0;"12,477";"12,477";"12,477";"12,477";"12,0826";"12,0826";"12,0826";"12,0826";"12,0826";"11,6929";"11,6929";"11,6929";"11,6929";"11,6929";"11,6929";"11,6929";"11,3079";"11,3079";"11,3079";"11,3079";"10,9278";"10,9278";"10,9278";"10,9278";"10,9278";"11,6929";"13,2798";"11,3079";"11,3079";"11,3079";"10,9278";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/07/1980;;1;1;"18,0177";"12,8761";"14,7154";1;27;1;1;1;;0;"18,0177";"17,5651";"17,1168";"17,1168";"17,1168";"16,6728";"16,6728";"16,2331";"16,2331";"15,7979";"15,7979";"15,367";"14,9405";"14,1011";"14,1011";"14,1011";"14,1011";"13,6882";"13,6882";"13,6882";"13,2798";"13,2798";"13,2798";"13,2798";"13,2798";"13,2798";"12,8761";"12,8761";"12,8761";"12,8761";"12,8761";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/06/1980;;1;1;"26,3427";"17,5651";"18,8662";27;23;1;1;1;;0;"19,4009";"18,9356";"18,9356";"18,9356";"18,9356";"18,9356";"18,9356";"18,4745";"18,4745";"18,4745";"18,0177";"18,0177";"18,0177";"18,9356";"18,9356";"18,4745";"18,4745";"18,4745";"18,0177";"18,0177";"18,0177";"18,0177";"17,5651";"17,5651";"17,5651";"18,9356";"26,3427";"22,2795";"19,4009";"18,4745";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60810000;2;01/05/1980;;1;1;"26,3427";"19,4009";"21,9394";4;31;1;1;1;;0;"23,2716";"23,7736";"24,7895";"26,3427";"25,3033";"24,2796";"23,7736";"23,2716";"22,7736";"22,7736";"22,2795";"22,2795";"21,7896";"21,7896";"21,3036";"21,3036";"21,3036";"21,3036";"21,3036";"21,3036";"20,8218";"20,8218";"20,8218";"20,8218";"20,8218";"20,344";"20,344";"19,8704";"19,8704";"19,8704";"19,4009";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/04/1980;;1;1;"50,86";"23,7736";"30,4713";3;27;1;1;1;;0;"29,0084";"46,2622";"50,86";"44,9784";"39,9789";"37,5619";"34,0425";"30,1012";"30,1012";"31,2088";"29,0084";"30,1012";"30,1012";"31,2088";"32,3313";"31,2088";"29,5529";"27,9307";"26,8682";"26,3427";"25,8211";"25,3033";"25,3033";"24,7895";"24,7895";"24,2796";"23,7736";"23,7736";"23,7736";"23,7736";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60810000;2;01/03/1980;;1;1;"45,6186";"25,3033";"31,5935";1;29;1;1;1;;0;"45,6186";"41,2082";"38,1609";"35,2013";"35,7861";"35,7861";"33,4684";"32,3313";"31,2088";"31,2088";"30,1012";"30,1012";"30,1012";"29,0084";"30,1012";"32,8981";"40,5918";"36,3745";"31,2088";"29,5529";"28,4676";"27,9307";"27,3975";"26,8682";"26,8682";"26,3427";"25,8211";"25,8211";"25,3033";"29,0084";"29,5529";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/02/1980;;1;1;"76,1756";"25,3033";"43,2679";19;7;1;1;1;;0;"37,5619";"32,3313";"43,7081";"34,6201";"28,4676";"26,8682";"25,3033";"30,1012";"52,8796";"48,2129";"44,9784";"40,5918";"36,9664";"46,9091";"62,6838";"64,1344";"45,6186";"48,8697";"76,1756";"57,7044";"46,2622";"38,1609";"35,7861";"37,5619";"43,7081";"43,7081";"43,7081";"41,2082";"39,9789";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
60810000;2;01/01/1980;;1;1;"71,5703";"14,9405";"30,5494";31;5;1;1;1;;0;"20,344";"18,4745";"16,6728";"15,367";"14,9405";"15,367";"20,8218";"35,2013";"31,2088";"22,7736";"29,5529";"23,7736";"37,5619";"32,8981";"24,7895";"37,5619";"62,6838";"48,2129";"34,6201";"28,4676";"27,3975";"28,4676";"30,6531";"34,6201";"29,5529";"24,7895";"26,8682";"29,0084";"28,4676";"44,3416";"71,5703";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
